ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,AGE_SEG,proba_logreg,pred_logreg,proba_logreg_aligned,pred_logreg_aligned,proba_xgb,pred_xgb,proba_xgb_aligned,pred_xgb_aligned
52566T80VF,50,M,1131706,352,2,0.842950661,1,0.423458591,0,0.5157269,1,0.5643912,1
88916I38FK,50,M,1926812,545,4,0.996703978,1,0.940789386,1,0.8777424,1,0.91944695,1
48542U93DY,30,F,523333,76,1,0.473677773,0,0.246777373,0,0.47544095,0,0.09483507,0
15750J78CJ,48,M,1169151,55,1,0.820088444,1,0.372757685,0,0.57073313,1,0.544219,1
02134B06VS,59,M,793985,688,4,0.940423577,1,0.77607032,1,0.8111826,1,0.9113533,1
09919N91GM,31,M,674652,283,2,0.679171669,1,0.366442564,0,0.47260824,0,0.49009758,0
69359P25AC,49,F,920827,512,4,0.952012706,1,0.785427665,1,0.81354034,1,0.805675,1
64844J67TS,61,F,1740650,440,3,0.989035796,1,0.849701366,1,0.8363988,1,0.88248014,1
96957P09LL,29,F,1100195,530,4,0.975139634,1,0.848168262,1,0.89337677,1,0.8277221,1
20330U45IU,34,M,913423,47,1,0.737928495,1,0.344305138,0,0.66634023,1,0.4460332,0
79350S14ZV,36,M,1189313,426,3,0.973647492,1,0.824402983,1,0.9332582,1,0.8451097,1
89816U25PW,25,M,1342694,436,3,0.984047144,1,0.860794459,1,0.9300504,1,0.77597094,1
70495P96PJ,40,M,898808,301,2,0.770286569,1,0.389533427,0,0.62425214,1,0.49784982,0
81909T57KU,53,F,794370,856,4,0.932359045,1,0.751495456,1,0.85358864,1,0.89973354,1
73999U68CS,40,M,870094,110,1,0.702052257,1,0.317742134,0,0.54520947,1,0.2836346,0
66273P91ZP,45,M,990631,356,2,0.79950575,1,0.399211406,0,0.5683177,1,0.43302327,0
95627B26DI,36,M,824386,126,1,0.687456684,1,0.31661973,0,0.618038,1,0.3270382,0
19113H09WR,39,F,906202,817,4,0.955474708,1,0.80161403,1,0.8769378,1,0.742179,1
20646F83WL,37,F,1448134,374,3,0.982760282,1,0.829051311,1,0.8984567,1,0.7912687,1
95793Q53FJ,35,M,941100,928,4,0.967883374,1,0.843984751,1,0.92574924,1,0.8687282,1
88144I50FL,57,F,336583,519,4,0.806295462,1,0.69078784,1,0.8843867,1,0.29193786,0
86429N59XO,45,F,1065863,403,3,0.952100172,1,0.747766062,1,0.9184157,1,0.82439774,1
43894P88TG,30,F,1038047,58,1,0.766571113,1,0.337661258,0,0.5401176,1,0.24449794,0
18763K81SC,38,M,817933,422,3,0.934162294,1,0.750897255,1,0.9301537,1,0.8048744,1
63278O56UI,27,F,793184,368,3,0.924932084,1,0.730375223,1,0.90527016,1,0.80030394,1
62220O42GE,55,M,312434,823,4,0.831199193,1,0.733029119,1,0.9654305,1,0.57288307,1
54895H08RP,30,F,1184093,628,4,0.979543163,1,0.859614435,1,0.9206937,1,0.8334676,1
20199R73NF,43,M,1968659,366,3,0.995883938,1,0.924240988,1,0.9127086,1,0.9334955,1
11918F97JV,29,M,1005070,998,4,0.974313984,1,0.86078362,1,0.91814613,1,0.8212911,1
08156Z93FS,48,F,1575772,201,2,0.931786721,1,0.494734046,0,0.5287978,1,0.5121548,1
63944L78QO,28,F,1015002,3,1,0.7602686,1,0.337492256,0,0.5398789,1,0.31320456,0
27274Z51BG,53,F,903677,212,2,0.704036073,1,0.3100884,0,0.4086525,0,0.23799025,0
59930O96RD,37,M,1733953,249,2,0.965933936,1,0.641304037,1,0.63881755,1,0.5608634,1
82166X87YH,31,M,1261597,741,4,0.986044943,1,0.889453061,1,0.9257577,1,0.8935039,1
64589W46NI,56,F,922581,250,2,0.70672822,1,0.3071717,0,0.32666203,0,0.1944965,0
54127W67UR,64,F,685358,844,4,0.902255101,1,0.711917544,1,0.9027574,1,0.8579718,1
44456B41PV,49,F,932008,406,3,0.931298932,1,0.711023743,1,0.89506316,1,0.82968414,1
43779B05IP,55,M,1863017,677,4,0.995904071,1,0.931349655,1,0.8885083,1,0.9518342,1
52419I42JR,38,M,1530876,352,2,0.943882479,1,0.559553282,1,0.70177805,1,0.5700144,1
59679K75JE,29,F,1135272,16,1,0.80924111,1,0.366462863,0,0.55351585,1,0.47579488,0
68590K86ZU,28,F,903338,98,1,0.705438701,1,0.311622945,0,0.5398789,1,0.3209339,0
79196Q37OE,63,F,1073450,981,4,0.96121126,1,0.785317267,1,0.76284665,1,0.91309136,1
48522X26QK,41,F,1316184,321,2,0.885171119,1,0.446005537,0,0.50517076,1,0.4273775,0
46205H09JL,56,F,684049,418,3,0.870177606,1,0.642747603,1,0.94280475,1,0.86533725,1
08854E33PX,43,M,1259803,159,1,0.858461337,1,0.409247557,0,0.50022155,1,0.532864,1
62978J71QB,49,M,1023545,375,3,0.954467463,1,0.768932246,1,0.89880913,1,0.86259246,1
35476I98ZI,52,M,1727873,599,4,0.994449907,1,0.919025144,1,0.85489345,1,0.9569816,1
03975G40YE,39,F,1458994,204,2,0.91867983,1,0.486235716,0,0.5708403,1,0.5140963,1
09817X27AA,44,M,1599471,311,2,0.949111415,1,0.570449806,1,0.5792184,1,0.5781145,1
96196S66XM,54,F,848694,911,4,0.939833839,1,0.760787675,1,0.8371821,1,0.87774193,1
72058A44BA,50,F,1329655,1009,4,0.982088889,1,0.848697243,1,0.82578874,1,0.8657709,1
61277U36XI,44,M,1532258,201,2,0.940299381,1,0.542802858,1,0.5792184,1,0.55504644,1
42619T80TE,39,F,1348134,286,2,0.895270553,1,0.459463149,0,0.5708403,1,0.45395023,0
30859J87TD,58,F,1886962,42,1,0.952625983,1,0.523729419,1,0.28996062,0,0.41150457,0
36431X40GZ,54,M,824687,316,2,0.703103713,1,0.332713863,0,0.41832688,0,0.4176755,0
66044Q21YF,45,M,1481542,446,3,0.985806033,1,0.849283769,1,0.9181632,1,0.83508044,1
74984J45YK,51,F,666045,68,1,0.50285218,1,0.219246407,0,0.38749397,0,0.21586826,0
61560U72LC,60,F,1238046,208,2,0.835728451,1,0.375432211,0,0.35544196,0,0.4535795,0
99762W60PY,41,F,916335,95,1,0.680515786,1,0.283482987,0,0.29138055,0,0.1369227,0
84035O84TU,57,M,1241177,234,2,0.867030126,1,0.433977104,0,0.36907557,0,0.46276328,0
11509C71NJ,36,M,1076496,889,4,0.976676899,1,0.860290808,1,0.92462903,1,0.9001562,1
13707M89OU,50,F,1496366,75,1,0.89197574,1,0.396333411,0,0.26038846,0,0.3134967,0
86039X98DX,25,F,504170,402,3,0.859065938,1,0.6973496,1,0.8637719,1,0.48982844,0
85741A90DC,29,M,1335363,13,1,0.896041609,1,0.466455548,0,0.69207776,1,0.60579634,1
28591Z61LP,52,M,1153145,944,4,0.97686522,1,0.849006975,1,0.85489345,1,0.9282631,1
81585I02EO,47,F,1526707,473,3,0.984100825,1,0.824508281,1,0.93113035,1,0.9176035,1
44200V99BZ,59,M,1875517,810,4,0.995843752,1,0.929761696,1,0.8111826,1,0.92735225,1
86724J21OR,27,M,1246279,46,1,0.875775526,1,0.45120427,0,0.6997497,1,0.6179529,1
83280T10GN,45,F,1502132,306,2,0.921568873,1,0.481032072,0,0.47291574,0,0.45639563,0
07478K76FF,58,M,1450658,84,1,0.891833744,1,0.411293122,0,0.34317377,0,0.5207792,1
17218L96RC,30,F,591753,306,2,0.585964916,1,0.31079568,0,0.6049724,1,0.10481917,0
56248Z67HK,40,F,1035590,268,2,0.793836951,1,0.375036719,0,0.5540384,1,0.35095295,0
28450Z09QY,43,F,879531,856,4,0.950403269,1,0.788974155,1,0.85939765,1,0.7488684,1
16471U10VC,31,F,774563,147,1,0.625953128,1,0.27588716,0,0.5516002,1,0.28426653,0
61519X23GF,34,M,709041,718,4,0.944468374,1,0.813358697,1,0.8948117,1,0.8747039,1
60726F37EG,46,M,1051839,908,4,0.972277957,1,0.842065709,1,0.93555737,1,0.89705396,1
86180K87HL,44,F,1376201,188,1,0.867387853,1,0.383649652,0,0.2622318,0,0.26115716,0
19986G45IF,26,M,714297,1009,4,0.949746676,1,0.82736132,1,0.891772,1,0.8465087,1
76705B18IH,48,M,1058664,392,3,0.958615149,1,0.777272184,1,0.9312085,1,0.8692436,1
89358X39AY,63,F,1136047,426,3,0.950665657,1,0.724075689,1,0.83779883,1,0.82740676,1
70483I94CJ,64,M,770301,786,4,0.933507762,1,0.762976105,1,0.8707073,1,0.8138488,1
33801Y48CM,61,M,1659464,867,4,0.992700157,1,0.901560904,1,0.8250777,1,0.9670583,1
89141J08DJ,30,F,1033769,990,4,0.970422699,1,0.836802204,1,0.9206937,1,0.81252,1
06632D53VH,64,F,1855613,160,1,0.945480597,1,0.493260078,0,0.31354538,0,0.3885158,0
52101N41CV,29,M,1035207,62,1,0.802048056,1,0.387229642,0,0.69207776,1,0.39743483,0
14296G00IP,54,F,1448904,100,1,0.87496685,1,0.37287748,0,0.34608552,0,0.43765062,0
01886U98GV,60,F,1715658,585,4,0.992306967,1,0.89213847,1,0.79458463,1,0.94419885,1
77270Y43VW,60,F,1861915,264,2,0.960673248,1,0.576890499,1,0.35544196,0,0.44931272,0
97341E96QX,39,M,1360861,360,2,0.915557313,1,0.513723127,1,0.6541931,1,0.5306484,1
85863P37ZG,62,F,770633,40,1,0.536837133,1,0.209869123,0,0.41360706,0,0.21319826,0
98523Z02SY,62,F,1544479,623,4,0.987945238,1,0.85886937,1,0.7687184,1,0.8837917,1
67632O67YX,31,F,554747,188,1,0.490522827,0,0.248106421,0,0.508348,1,0.16304003,0
71238Q39WY,48,M,1193860,119,1,0.829075123,1,0.380184849,0,0.57073313,1,0.57417256,1
66307K80QF,64,M,1510343,21,1,0.899396487,1,0.410437959,0,0.33068094,0,0.43924817,0
84456M25AF,25,F,676915,212,2,0.650019404,1,0.335651524,0,0.55680776,1,0.4543192,0
55559C65ON,40,M,837007,296,2,0.741639782,1,0.372608211,0,0.62425214,1,0.49558237,0
79048Q82BZ,28,M,1486779,251,2,0.944114594,1,0.576440362,1,0.66705006,1,0.5538145,1
07054N90RE,37,M,1299890,219,2,0.90492481,1,0.504693768,1,0.63881755,1,0.49969864,0
80240I08WH,48,M,1073906,370,3,0.960109394,1,0.780259772,1,0.9312085,1,0.85701567,1
75097B61CG,50,F,1202076,882,4,0.975479427,1,0.83254137,1,0.82578874,1,0.87313974,1
63044M93VL,48,F,1456405,363,3,0.980869063,1,0.811643425,1,0.9332561,1,0.83626676,1
31451F43EF,41,F,1074483,338,2,0.807600337,1,0.382207886,0,0.50517076,1,0.45802516,0
92782U89MY,31,M,1211443,292,2,0.890895864,1,0.501445591,1,0.6305041,1,0.48340327,0
25382Q61XI,25,M,993252,441,3,0.962429312,1,0.809617319,1,0.9300504,1,0.8233215,1
22968Z23MW,61,M,888381,1010,4,0.951358133,1,0.790411159,1,0.8250777,1,0.8701325,1
14106X84YW,39,M,1465144,298,2,0.933746556,1,0.539354702,1,0.6541931,1,0.55736554,1
84294H84KV,47,F,926460,162,1,0.670938529,1,0.271717334,0,0.3014064,0,0.13537176,0
93012R93YQ,29,F,973601,301,2,0.789037644,1,0.390279944,0,0.65339136,1,0.4352247,0
56725C64VT,59,M,879286,206,2,0.719460343,1,0.333585241,0,0.3688033,0,0.42247236,0
95640C97FO,57,M,1544591,600,4,0.990712925,1,0.887924724,1,0.79390055,1,0.9337525,1
71014E22WL,49,M,1567377,167,1,0.924624308,1,0.470062585,0,0.46809027,0,0.54887694,1
41903P21HC,58,M,1815169,865,4,0.995221028,1,0.924144495,1,0.7930578,1,0.9164561,1
84867S16KB,44,M,1320567,491,3,0.979109337,1,0.829503691,1,0.911434,1,0.8299194,1
50291T12KD,45,F,1503814,231,2,0.921874071,1,0.481424297,0,0.47291574,0,0.45639563,0
05311V48AL,56,M,933302,9,1,0.696690476,1,0.293869232,0,0.37780893,0,0.3107002,0
18852C82NI,54,F,1940415,285,2,0.969596417,1,0.622754849,1,0.3926818,0,0.5083876,1
46974V06YZ,49,M,1214453,736,4,0.980768361,1,0.862037657,1,0.8685654,1,0.925677,1
59614O07LW,27,F,1174912,152,1,0.827474555,1,0.382835373,0,0.5508183,1,0.46005994,0
62678G65AP,32,F,1124684,363,3,0.963992648,1,0.787071707,1,0.9054792,1,0.70220894,1
36234Y41VV,59,M,531158,379,3,0.844112442,1,0.660040738,1,0.880449,1,0.14884691,0
24013U56UJ,25,F,1187390,34,1,0.835108208,1,0.39225506,0,0.52884734,1,0.41616914,0
29729P96XD,61,F,1309330,4,1,0.81963776,1,0.324138854,0,0.31629372,0,0.43562457,0
73986H00AE,43,F,1412228,795,4,0.986515293,1,0.867926576,1,0.85939765,1,0.67047036,1
20996R43PA,52,M,1867072,370,3,0.994115294,1,0.903813589,1,0.8746941,1,0.9401194,1
65730N96SN,26,F,846393,510,4,0.955451888,1,0.814107236,1,0.8992482,1,0.7990997,1
79202J53KD,55,M,867740,63,1,0.663345032,1,0.28104591,0,0.41802326,0,0.33277208,0
25217I98PE,57,M,1676389,182,1,0.936363836,1,0.494245277,0,0.34138262,0,0.56199056,1
13375B89BI,65,F,1072316,319,2,0.759939881,1,0.318711817,0,0.33011448,0,0.41714436,0
78651K72IX,40,M,1035433,655,4,0.973020509,1,0.84899653,1,0.922235,1,0.8504832,1
90902X54FY,60,M,859992,269,2,0.707181758,1,0.326426486,0,0.3793471,0,0.44761744,0
60286Z53TW,38,M,1397261,789,4,0.989210509,1,0.894092843,1,0.9281197,1,0.8614122,1
42785Z31MP,62,M,1767793,249,2,0.958579439,1,0.586486446,1,0.40470302,0,0.44160432,0
35176N11PH,40,M,953234,357,2,0.793606644,1,0.404266043,0,0.62425214,1,0.45790634,0
64870J37UJ,58,M,1842835,182,1,0.956722585,1,0.557477816,1,0.34317377,0,0.4550997,0
46783A93NQ,34,M,1310143,480,3,0.980855595,1,0.843776095,1,0.92602074,1,0.7869765,1
74823G07CF,26,M,701775,338,2,0.705955849,1,0.384003978,0,0.6001031,1,0.5969978,1
59186D52KV,57,M,762714,469,3,0.908423885,1,0.697511337,1,0.8911125,1,0.83057106,1
89744V92FT,32,M,815614,23,1,0.69260171,1,0.32442139,0,0.69536144,1,0.4416287,0
51997I79QI,47,M,880245,290,2,0.746975205,1,0.365207437,0,0.5861742,1,0.4929416,0
75447P21NU,60,F,629964,164,1,0.45435498,0,0.198113323,0,0.42515227,0,0.08443532,0
67486P42FE,30,M,827803,218,2,0.758898627,1,0.397527452,0,0.6284998,1,0.46033776,0
10257T19SN,50,M,1620065,500,3,0.9893487,1,0.866508682,1,0.8991605,1,0.93429303,1
36777B75AY,25,M,1340151,777,4,0.989277027,1,0.902815394,1,0.9069544,1,0.83673924,1
18111K84HC,35,F,731767,67,1,0.589319449,1,0.260897619,0,0.3215694,0,0.2934871,0
39603Q39QF,26,F,949606,394,3,0.948643237,1,0.766253963,1,0.9004898,1,0.8345819,1
08721T71CM,53,M,1565095,465,3,0.98736459,1,0.850070049,1,0.90666795,1,0.89228183,1
33367G37QV,32,M,1499676,305,2,0.943388339,1,0.56870302,1,0.62925524,1,0.5077997,1
18135F19PS,37,F,876327,508,4,0.953206045,1,0.799684052,1,0.89047384,1,0.7748302,1
76943C48XC,43,M,1405856,357,2,0.920598065,1,0.512752586,1,0.5700277,1,0.5598793,1
45208I46CZ,42,F,914874,311,2,0.735278017,1,0.340707637,0,0.47364494,0,0.32626927,0
28684C78TF,38,F,1479629,354,2,0.923293924,1,0.494763371,0,0.6193246,1,0.49268484,0
80117R97SB,41,F,1212995,639,4,0.978429798,1,0.847846757,1,0.8972571,1,0.8815516,1
92006V21TB,38,F,1204692,544,4,0.978717167,1,0.851217773,1,0.90045893,1,0.83303183,1
60058T21WQ,56,M,1535829,481,3,0.985941218,1,0.840315605,1,0.84730667,1,0.8595229,1
06018I76NP,36,F,828055,420,3,0.923809077,1,0.717596858,1,0.92050356,1,0.80615896,1
71421W42FO,32,F,900203,449,3,0.938359908,1,0.74304645,1,0.9054792,1,0.81922567,1
25846M34GP,30,M,1053509,38,1,0.807468214,1,0.388878345,0,0.67708063,1,0.55403364,1
90578U45UA,35,M,936328,67,1,0.74674061,1,0.347531803,0,0.6678607,1,0.44655088,0
09643R97DU,37,M,1822031,903,4,0.996308789,1,0.9399702,1,0.9206648,1,0.8862763,1
51982E21RG,31,M,801412,10,1,0.687428286,1,0.322912376,0,0.6835818,1,0.4021319,0
17964W46WB,52,F,1290372,166,1,0.827780504,1,0.343114581,0,0.3137721,0,0.34044668,0
79074I81TE,51,M,1939192,889,4,0.996767761,1,0.94115869,1,0.84713405,1,0.9197186,1
37017R02CP,43,M,1322341,64,1,0.876516,1,0.423614397,0,0.50022155,1,0.4857252,0
80441F01MJ,31,F,921872,391,3,0.942070019,1,0.749689074,1,0.9112058,1,0.8306054,1
14137Y99DF,27,M,1176893,454,3,0.975445785,1,0.836812385,1,0.92411464,1,0.7656922,1
94787V29YD,37,M,1551158,138,1,0.931148098,1,0.499526162,0,0.5742678,1,0.5198604,1
82144G37EC,32,M,984167,345,2,0.820070819,1,0.434183088,0,0.62925524,1,0.4404477,0
63986U94KC,64,M,1225988,461,3,0.967038886,1,0.779226838,1,0.76938087,1,0.75842685,1
51716M37LX,58,F,1500018,126,1,0.88370944,1,0.375390121,0,0.28996062,0,0.43943125,0
48587E95IN,37,F,1154178,96,1,0.802247627,1,0.350380328,0,0.31369096,0,0.26499826,0
41724E83DY,42,M,1378991,368,3,0.982317294,1,0.840311196,1,0.92048156,1,0.8338046,1
57586F12XH,57,M,1304031,404,3,0.974812073,1,0.804504857,1,0.7931776,1,0.7376758,1
21279W09SN,35,F,893486,400,3,0.935314278,1,0.734667874,1,0.9070538,1,0.82039845,1
14717Y56LJ,46,F,910629,173,1,0.664664078,1,0.270564269,0,0.29552808,0,0.13891867,0
10394J37UJ,59,M,774493,96,1,0.598115124,1,0.253101862,0,0.44294998,0,0.30071568,0
38211Z98SY,28,M,810245,401,3,0.939823597,1,0.770279965,1,0.91967314,1,0.7873386,1
44279T07VE,38,M,1899049,58,1,0.969758461,1,0.634205883,1,0.6188282,1,0.5540147,1
82394R08SP,37,F,1118254,459,3,0.961340852,1,0.775897586,1,0.8984567,1,0.7696116,1
14699W02FS,57,F,1096620,95,1,0.735959719,1,0.285152989,0,0.29169676,0,0.45283642,0
29787M54FZ,53,M,766340,780,4,0.940403952,1,0.784744439,1,0.9319611,1,0.89937496,1
11419R06UA,32,F,718826,34,1,0.589813504,1,0.265612047,0,0.39906743,0,0.31416926,0
28886S67ZV,62,M,310224,208,2,0.371937345,0,0.248420186,0,0.49200752,0,0.06300444,0
72763E23KD,25,F,1194275,945,4,0.981146438,1,0.868015033,1,0.8733012,1,0.78120935,1
36987L50VG,41,M,1225015,421,3,0.974459741,1,0.821349644,1,0.9207123,1,0.8344336,1
08935O16EJ,54,F,1561313,439,3,0.984199522,1,0.819338485,1,0.9092236,1,0.9244253,1
31814D22OO,61,M,1667197,11,1,0.932111771,1,0.478390233,0,0.3567804,0,0.5732969,1
48130D80QI,54,M,965168,365,3,0.944709258,1,0.747747934,1,0.9025956,1,0.8904458,1
29369N87UB,62,F,475138,386,3,0.787173902,1,0.59846158,1,0.8223797,1,0.14763996,0
47083W08LI,42,F,872728,71,1,0.653610684,1,0.270875055,0,0.26218042,0,0.12124361,0
61244A47NR,48,F,1353807,384,3,0.975376255,1,0.7961035,1,0.9332561,1,0.79798937,1
67779B30QZ,52,F,564907,27,1,0.436723966,0,0.206661054,0,0.34813628,0,0.11689527,0
87903N84SG,31,F,1128145,275,2,0.843530362,1,0.425704689,0,0.6132278,1,0.48388255,0
38608Q29BQ,57,M,833804,63,1,0.638724984,1,0.26874915,0,0.34138262,0,0.31510752,0
88668R29AI,47,F,1059652,263,2,0.790513152,1,0.362175693,0,0.5013641,1,0.38415733,0
47719A42NX,26,F,681368,927,4,0.934047901,1,0.792542811,1,0.8647513,1,0.8137068,1
62039I21WW,37,F,1292877,172,1,0.851853259,1,0.383639959,0,0.31369096,0,0.22285381,0
71855F25TR,30,F,907914,530,4,0.959852374,1,0.817878432,1,0.9206937,1,0.84815705,1
05305X24KL,50,M,1444112,490,3,0.983517996,1,0.836265478,1,0.8991605,1,0.8315177,1
65535C85YE,61,F,1796908,21,1,0.939351119,1,0.480477038,0,0.31629372,0,0.3817684,0
73831S68WV,55,M,553070,536,4,0.900188179,1,0.756146679,1,0.9734101,1,0.65054,1
82119N57UC,41,F,1220553,251,2,0.858372633,1,0.423807514,0,0.50517076,1,0.4641197,0
33764J45GK,40,M,868985,863,4,0.959563044,1,0.82449917,1,0.922235,1,0.8453696,1
16610O20ND,55,F,1800595,476,3,0.991181288,1,0.869942778,1,0.89090914,1,0.9505369,1
54342G25QR,32,F,568606,125,1,0.496352919,0,0.247563809,0,0.44862527,0,0.13667358,0
40335V61PV,58,F,1546960,532,4,0.988553088,1,0.864780664,1,0.7479646,1,0.8917658,1
12677I91UB,46,F,1091173,47,1,0.757347682,1,0.310220065,0,0.29552808,0,0.2705687,0
24214D62GO,62,M,1246650,201,2,0.861889222,1,0.421139479,0,0.40470302,0,0.488663,0
74230P83MX,36,F,1423532,493,3,0.981886309,1,0.827097213,1,0.92050356,1,0.8117597,1
51423J88YT,52,F,1923877,26,1,0.959424061,1,0.554872237,1,0.3137721,0,0.37701988,0
61121X42NF,43,F,1482238,207,2,0.91959697,1,0.481012478,0,0.471169,0,0.4510819,0
85406T00HA,44,F,1172757,335,2,0.838492191,1,0.402553102,0,0.48580283,0,0.45694998,0
92200M71VE,60,M,1070574,329,2,0.803974213,1,0.377995062,0,0.3793471,0,0.46545848,0
73335F48PE,65,F,1679825,146,1,0.916791054,1,0.422199643,0,0.31021646,0,0.3899675,0
69621N16CZ,59,F,704456,80,1,0.503944012,1,0.207927831,0,0.40229386,0,0.24864757,0
59403W74RY,62,F,898635,244,2,0.679211871,1,0.287210979,0,0.3527243,0,0.21852504,0
07636T44OQ,31,M,1416033,369,3,0.985759192,1,0.86074772,1,0.92604744,1,0.79704964,1
26802P03AX,44,M,1186400,54,1,0.832916708,1,0.388783571,0,0.49624813,0,0.49985602,0
17354R12JB,58,F,1493740,414,3,0.980463406,1,0.80025901,1,0.8155268,1,0.8189974,1
83974E23UM,59,F,1374998,285,2,0.878971624,1,0.409051165,0,0.34535176,0,0.47368622,0
82518C64WT,46,M,964455,421,3,0.949247544,1,0.764639114,1,0.92643535,1,0.84556365,1
04048R14NU,31,F,926668,614,4,0.961203313,1,0.819291778,1,0.9069462,1,0.84278667,1
54379P90WF,30,M,876994,358,2,0.780804275,1,0.410829708,0,0.6284998,1,0.43391088,0
87756M31ML,64,M,1150700,708,4,0.973364566,1,0.829924893,1,0.77577764,1,0.9067037,1
70227C43JB,38,F,1359269,242,2,0.898919616,1,0.464867523,0,0.6193246,1,0.48119605,0
15725M73XD,52,F,1833349,334,2,0.961436439,1,0.588954506,1,0.33311653,0,0.40045482,0
19050O48UB,51,F,725276,463,3,0.887340093,1,0.662178576,1,0.9393123,1,0.85589516,1
42416A31RW,59,M,1004906,934,4,0.964067127,1,0.813929244,1,0.8111826,1,0.8935187,1
19972Z65RN,63,F,418763,101,1,0.321078801,0,0.177484109,0,0.4076598,0,0.07489163,0
97372M20OV,25,M,768387,431,3,0.935699759,1,0.770065629,1,0.94106656,1,0.78189105,1
18029W36AD,41,F,1326007,283,2,0.887658272,1,0.448554268,0,0.50517076,1,0.4501038,0
57281P34CD,25,M,654416,469,3,0.916146847,1,0.756016598,1,0.9251402,1,0.8457362,1
29890A49HS,45,F,1532842,495,3,0.984691913,1,0.828962295,1,0.9184157,1,0.9163634,1
74034M90KW,57,F,1181072,188,1,0.775121426,1,0.306859341,0,0.29169676,0,0.47039738,0
51696D84XQ,37,F,875287,880,4,0.953089246,1,0.799429183,1,0.89047384,1,0.7748302,1
70065S68GH,30,F,749265,898,4,0.941322825,1,0.792573917,1,0.8865253,1,0.86644554,1
05338Z75DP,52,M,1015021,422,3,0.951969788,1,0.760977946,1,0.8746941,1,0.8423977,1
07640X02FV,35,M,1144689,239,2,0.868290998,1,0.470064177,0,0.6544545,1,0.53085196,1
37551M77SR,55,F,583781,87,1,0.43989468,0,0.202741737,0,0.42448872,0,0.09212931,0
34670Q01FU,50,F,1052238,786,4,0.964654339,1,0.805760556,1,0.82578874,1,0.8142746,1
33379H73BX,26,M,872710,89,1,0.735959539,1,0.354331511,0,0.69806784,1,0.42632067,0
29040R34IM,55,F,1190759,17,1,0.783279035,1,0.31441499,0,0.34122458,0,0.4609715,0
96032D76PB,31,F,641183,57,1,0.544745388,1,0.258057433,0,0.44253194,0,0.13957381,0
36939Y46ST,42,M,1055775,61,1,0.786002338,1,0.357015245,0,0.5048539,1,0.4495683,0
79796C61CC,59,F,741492,218,2,0.596173256,1,0.262924705,0,0.45510942,0,0.2932356,0
26684J82RQ,51,F,936626,195,1,0.666385809,1,0.265051759,0,0.3156903,0,0.19843999,0
71505K62QC,61,F,1912348,8,1,0.95392894,1,0.524722203,1,0.31629372,0,0.3894124,0
48298S17ZE,64,M,849764,459,3,0.919291365,1,0.698420617,1,0.76938087,1,0.797869,1
49626F39SZ,64,M,332485,326,2,0.379660649,0,0.248347099,0,0.44993106,0,0.11251781,0
24582L68UU,25,F,1108800,120,1,0.806063009,1,0.369397196,0,0.52884734,1,0.37701413,0
02451R08VT,25,M,1188200,478,3,0.976649385,1,0.841869015,1,0.9300504,1,0.7588272,1
39479T44JW,31,F,778844,368,3,0.91902318,1,0.719325284,1,0.93329245,1,0.7890252,1
43993K72ZL,63,M,1699202,302,2,0.950623762,1,0.555749323,1,0.39965978,0,0.49112123,0
98949P44UZ,26,F,836665,1,1,0.674523639,1,0.300168407,0,0.52374387,1,0.29830593,0
87225O37KI,64,F,510047,589,4,0.855900827,1,0.689361946,1,0.8936101,1,0.46939397,0
06070Q13SU,28,M,1406838,462,3,0.985919209,1,0.863886392,1,0.91967314,1,0.78146034,1
60498W35XV,28,F,850959,90,1,0.677347082,1,0.29876309,0,0.5398789,1,0.32585824,0
34877F65TU,37,F,1246881,155,1,0.836653633,1,0.373789529,0,0.31369096,0,0.27474535,0
14895W65LP,50,F,1486181,384,3,0.981817701,1,0.8132719,1,0.8925796,1,0.811311,1
87276A00IS,57,M,413660,407,3,0.804823207,1,0.655552723,1,0.7420682,1,0.12931271,0
70941G31KT,62,F,918345,85,1,0.626935368,1,0.237332477,0,0.3168179,0,0.2501081,0
65711X84HV,55,F,1563952,103,1,0.90233199,1,0.401506104,0,0.34122458,0,0.42689374,0
49895U87NA,25,F,549954,435,3,0.872438563,1,0.702863664,1,0.8967522,1,0.42351955,0
40357G30KT,34,M,685810,806,4,0.941323451,1,0.811000181,1,0.89156306,1,0.89127225,1
63578C34WX,50,M,836618,46,1,0.65872407,1,0.285456972,0,0.47453642,0,0.317158,0
32087K42MA,38,M,1853575,323,2,0.974271685,1,0.680512104,1,0.70177805,1,0.65263104,1
46113M49BO,44,M,1139829,311,2,0.854451438,1,0.442884754,0,0.5792184,1,0.54151154,1
76073Z53XD,38,M,853331,186,1,0.698041883,1,0.318722983,0,0.6188282,1,0.29717535,0
53540R11QY,61,F,1735706,435,3,0.988900145,1,0.848688441,1,0.8363988,1,0.90526915,1
88486N29BH,57,M,536217,45,1,0.455479048,0,0.228960766,0,0.46746954,0,0.062289204,0
48659B39VA,47,F,1598423,44,1,0.917004753,1,0.440298713,0,0.3014064,0,0.3142933,0
06867O30JU,52,F,759131,235,2,0.625885883,1,0.281314172,0,0.41247803,0,0.18977413,0
80289C69DO,49,F,1140035,481,3,0.958112407,1,0.755890464,1,0.89506316,1,0.79166996,1
74169W21AB,40,M,1180075,187,1,0.837078609,1,0.397831543,0,0.54520947,1,0.50348055,1
